# Time-averaged data for fix RDFALL3
# TimeStep Number-of-rows
# Row c_3[1] c_3[2] c_3[3] c_3[4] c_3[5] c_3[6] c_3[7] c_3[8] c_3[9] c_3[10] c_3[11] c_3[12] c_3[13] c_3[14] c_3[15] c_3[16]
0 1000
228 2.275 0 0 -0.216299 0 0 -0.216299 0 0 -0.216299 0 0 -0.216299 0 0 -0.216299
229 2.285 0 0 -0.219157 0 0 -0.219157 0 0 -0.219157 0 0 -0.219157 0 0 -0.219157
230 2.295 0.0689995 0.000125 -0.22131 0 0 -0.222041 0 0 -0.222041 0.431328 0.0003125 -0.219751 0 0 -0.222041
231 2.305 0.0684021 0.00025 -0.223486 0 0 -0.22495 0 0 -0.22495 0.427593 0.000625 -0.220359 0 0 -0.22495
232 2.315 0 0.00025 -0.22642 0 0 -0.227884 0 0 -0.227884 0 0.000625 -0.223294 0 0 -0.227884
233 2.325 0.0672303 0.000375 -0.228644 0 0 -0.230843 0 0 -0.230843 0.420268 0.0009375 -0.223931 0 0 -0.230843
234 2.335 0 0.000375 -0.231629 0 0 -0.233828 0 0 -0.233828 0 0.0009375 -0.226916 0 0 -0.233828
235 2.345 0 0.000375 -0.234639 0 0 -0.236839 0 0 -0.236839 0 0.0009375 -0.229927 0 0 -0.236839
236 2.355 0.196585 0.00075 -0.236108 0 0 -0.239875 0 0 -0.239875 1.22889 0.001875 -0.230001 0 0 -0.239875
237 2.365 0.129951 0.001 -0.23796 0 0 -0.242937 0 0 -0.242937 0.812345 0.0025 -0.230058 0 0 -0.242937
238 2.375 0.386576 0.00175 -0.23872 0 0 -0.246026 0 0 -0.246026 2.0138 0.0040625 -0.231281 0 0 -0.246026
239 2.385 0.319451 0.002375 -0.239704 0 0 -0.24914 0 0 -0.24914 1.99694 0.005625 -0.232478 0 0 -0.24914
240 2.395 0.443505 0.00325 -0.240319 0 0 -0.25228 0 0 -0.25228 2.37636 0.0075 -0.234615 0 0 -0.25228
241 2.405 0.816816 0.004875 -0.240376 0 0 -0.255447 0 0 -0.255447 3.92774 0.010625 -0.242359 0 0 -0.255447
242 2.415 0.68544 0.00625 -0.240553 0 0 -0.25864 0 0 -0.25864 3.11622 0.013125 -0.246912 0 0 -0.25864
243 2.425 0.741599 0.00775 -0.240672 0 0 -0.26186 0 0 -0.26186 4.24954 0.0165625 -0.256244 0 0 -0.26186
244 2.435 0.858107 0.0095 -0.240706 0 0 -0.265106 0 0 -0.265106 3.4484 0.019375 -0.262154 0 0 -0.265106
245 2.445 0.851102 0.01125 -0.240744 0 0 -0.268379 0 0 -0.268379 4.1803 0.0228125 -0.271315 0 0 -0.268379
246 2.455 1.08538 0.0135 -0.240756 0 0 -0.271678 0 0 -0.271678 4.14632 0.02625 -0.280391 0 0 -0.271678
247 2.465 0.717726 0.015 -0.240903 0 0 -0.275005 0 0 -0.275005 2.99109 0.02875 -0.28467 0 0 -0.275005
248 2.475 1.4832 0.018125 -0.241243 0 0 -0.278359 0 0 -0.278359 2.59609 0.0309375 -0.287623 0 0 -0.278359
249 2.485 1.35359 0.021 -0.241433 0 0 -0.281739 0 0 -0.281739 3.67892 0.0340625 -0.294768 0 0 -0.281739
250 2.495 1.5179 0.02425 -0.241827 0 0 -0.285148 0 0 -0.285148 5.10928 0.0384375 -0.309164 0 0 -0.285148
251 2.505 1.79538 0.028125 -0.242704 0 0 -0.288583 0 0 -0.288583 4.34449 0.0421875 -0.319599 0 0 -0.288583
252 2.515 1.4364 0.03125 -0.242995 0 0 -0.292046 0 0 -0.292046 5.02834 0.0465625 -0.333772 0 0 -0.292046
253 2.525 0.741023 0.032875 -0.243123 0 0 -0.295537 0 0 -0.295537 2.13797 0.0484375 -0.33547 0 0 -0.295537
254 2.535 1.47038 0.036125 -0.243463 0 0 -0.299055 0 0 -0.299055 3.53522 0.0515625 -0.342257 0 0 -0.299055
255 2.545 0.95386 0.03825 -0.243467 0 0 -0.302601 0 0 -0.302601 3.5075 0.0546875 -0.348974 0 0 -0.302601
256 2.555 1.11342 0.04075 -0.243489 0 0 -0.306175 0.27832 0.00025 -0.303908 2.78407 0.0571875 -0.352786 0 0 -0.306175
257 2.565 1.38095 0.043875 -0.243722 0 0 -0.309777 0.276155 0.0005 -0.305235 4.14361 0.0609375 -0.36268 0 0 -0.309777
258 2.575 0.986573 0.046125 -0.243722 0 0 -0.313407 0.274014 0.00075 -0.306583 4.11149 0.0646875 -0.372486 0 0 -0.313407
259 2.585 1.14211 0.04875 -0.243758 0 0 -0.317066 0 0.00075 -0.310241 4.7597 0.0690625 -0.385899 0 0 -0.317066
260 2.595 1.1873 0.0515 -0.243819 0 0 -0.320752 0 0.00075 -0.313928 3.03627 0.071875 -0.390824 10.8058 0.0025 -0.375733
261 2.605 1.33886 0.054625 -0.244011 0 0 -0.324468 1.07096 0.00175 -0.313937 2.00867 0.07375 -0.392281 0 0.0025 -0.379448
262 2.615 1.00977 0.057 -0.244011 0 0 -0.328211 1.32848 0.003 -0.31412 1.99334 0.075625 -0.39371 0 0.0025 -0.383192
263 2.625 1.37128 0.06025 -0.244244 0 0 -0.331984 1.0547 0.004 -0.314126 2.30787 0.0778125 -0.396058 0 0.0025 -0.386964
264 2.635 1.15152 0.063 -0.244286 0 0 -0.335785 1.30839 0.00525 -0.31429 2.94479 0.080625 -0.400755 0 0.0025 -0.390766
265 2.645 1.40257 0.066375 -0.244561 0 0 -0.339615 2.33732 0.0075 -0.316769 1.62365 0.0821875 -0.401381 0 0.0025 -0.394596
266 2.655 0.928014 0.068625 -0.244571 0 0 -0.343475 1.031 0.0085 -0.316771 0.644575 0.0828125 -0.40166 0 0.0025 -0.398455
267 2.665 1.27925 0.07175 -0.244711 0 0 -0.347363 1.53491 0.01 -0.317248 2.23911 0.085 -0.40386 0 0.0025 -0.402343
268 2.675 1.7268 0.076 -0.245559 0 0 -0.351281 3.04692 0.013 -0.322528 2.2224 0.0871875 -0.406024 0 0.0025 -0.406261
269 2.685 1.71396 0.08025 -0.246386 0 0 -0.355228 3.52831 0.0165 -0.330107 1.2605 0.0884375 -0.406147 0 0.0025 -0.410208
270 2.695 2.1516 0.085625 -0.248362 0 0 -0.359204 5.25326 0.02175 -0.347846 2.18954 0.090625 -0.408241 0 0.0025 -0.414184
271 2.705 1.49004 0.089375 -0.248779 0 0 -0.36321 3.97294 0.02575 -0.357892 0.93145 0.0915625 -0.40825 0 0.0025 -0.41819
272 2.715 1.57769 0.093375 -0.249351 0 0 -0.367246 3.69725 0.0295 -0.366517 0.924601 0.0925 -0.408262 4.93583 0.00375 -0.434108
273 2.725 2.3492 0.099375 -0.252023 0 0 -0.371311 4.40419 0.034 -0.379223 0.917827 0.0934375 -0.408276 0 0.00375 -0.438174
274 2.735 2.33205 0.105375 -0.254655 0 0 -0.375406 4.85783 0.039 -0.394869 2.12597 0.095625 -0.410232 0 0.00375 -0.442269
275 2.745 2.31509 0.111375 -0.257247 0 0 -0.379532 4.58138 0.04375 -0.40886 1.5075 0.0971875 -0.410691 0 0.00375 -0.446394
276 2.755 2.92077 0.119 -0.262274 0 0 -0.383687 6.22382 0.05025 -0.434439 0.897947 0.098125 -0.410713 0 0.00375 -0.45055
277 2.765 2.94722 0.12675 -0.267457 0 0 -0.387873 6.17888 0.05675 -0.459862 0.891464 0.0990625 -0.410739 0 0.00375 -0.454735
278 2.775 3.11479 0.135 -0.273461 0 0 -0.392089 6.13443 0.06325 -0.485128 1.7701 0.100937 -0.411753 0 0.00375 -0.458951
279 2.785 3.04561 0.143125 -0.279178 0 0 -0.396335 5.15346 0.06875 -0.503373 0.878706 0.101875 -0.411786 0 0.00375 -0.463198
280 2.795 2.74473 0.1505 -0.283569 0 0 -0.400612 6.51211 0.07575 -0.531983 0.87243 0.102812 -0.411822 0 0.00375 -0.467475
281 2.805 3.27947 0.159375 -0.290528 0 0 -0.40492 5.773 0.082 -0.555021 0.86622 0.10375 -0.411863 0 0.00375 -0.471782
282 2.815 2.98104 0.1675 -0.29606 0 0 -0.409258 6.4199 0.089 -0.583295 0.573385 0.104375 -0.41233 0 0.00375 -0.476121
283 2.825 2.95997 0.175625 -0.301531 0 0 -0.413627 6.60219 0.09625 -0.613263 0.853999 0.105312 -0.412379 0 0.00375 -0.48049
284 2.835 3.02956 0.184 -0.307376 0.180892 0.00025 -0.415871 6.10358 0.103 -0.639388 0.847984 0.10625 -0.412433 0 0.00375 -0.48489
285 2.845 2.694 0.1915 -0.3117 0 0.00025 -0.420302 6.73416 0.1105 -0.670891 0.842034 0.107187 -0.412491 0 0.00375 -0.489322
286 2.855 3.16561 0.200375 -0.318315 0.178367 0.0005 -0.422597 5.79546 0.117 -0.694934 0.836145 0.108125 -0.412555 0 0.00375 -0.493784
287 2.865 2.61225 0.20775 -0.322342 0.177124 0.00075 -0.424917 6.19778 0.124 -0.722383 0 0.108125 -0.417048 0 0.00375 -0.498278
288 2.875 3.47346 0.217625 -0.330721 0.351787 0.00125 -0.426187 7.47361 0.1325 -0.761114 1.64911 0.11 -0.417844 0 0.00375 -0.502803
289 2.885 2.92546 0.226 -0.336257 0 0.00125 -0.430744 5.02069 0.13825 -0.779708 0.545898 0.110625 -0.418408 0 0.00375 -0.50736
290 2.895 2.86192 0.23425 -0.341521 0.693887 0.00225 -0.430985 4.11892 0.143 -0.792151 0.813199 0.111562 -0.418493 0 0.00375 -0.511949
291 2.905 2.19629 0.240625 -0.343978 0.172279 0.0025 -0.433409 4.09061 0.14775 -0.804495 0.538407 0.112187 -0.419086 0 0.00375 -0.516569
292 2.915 3.20771 0.25 -0.3511 0.513298 0.00325 -0.434081 6.41462 0.15525 -0.834769 0.534719 0.112812 -0.419693 0 0.00375 -0.521221
293 2.925 2.88847 0.2585 -0.356606 0 0.00325 -0.438765 4.67195 0.16075 -0.851305 0.531069 0.113437 -0.420315 0 0.00375 -0.525905
294 2.935 2.74226 0.266625 -0.361436 0.337551 0.00375 -0.44016 4.64017 0.16625 -0.867723 0.527456 0.114062 -0.420953 0 0.00375 -0.530621
295 2.945 2.22084 0.27325 -0.364053 0.502894 0.0045 -0.440879 3.56127 0.1705 -0.877039 0 0.114062 -0.425701 0 0.00375 -0.53537
296 2.955 3.16308 0.28275 -0.371125 0.166499 0.00475 -0.443437 5.40985 0.177 -0.899619 1.82119 0.11625 -0.426994 4.16663 0.005 -0.548658
297 2.965 2.43901 0.290125 -0.374666 1.15764 0.0065 -0.443494 5.58009 0.18375 -0.923748 0 0.11625 -0.431808 0 0.005 -0.553471
298 2.975 2.75114 0.2985 -0.379671 0.821338 0.00775 -0.443576 6.36377 0.1915 -0.954824 0.256684 0.116562 -0.433718 0 0.005 -0.558317
299 2.985 2.61037 0.3065 -0.384034 0.489506 0.0085 -0.444361 5.70948 0.1985 -0.980372 0 0.116562 -0.438596 0 0.005 -0.563195
300 2.995 2.10679 0.313 -0.386308 0.810405 0.00975 -0.444455 2.83571 0.202 -0.985872 0.506535 0.117187 -0.439328 0 0.005 -0.568106
301 3.005 1.85131 0.31875 -0.387736 1.28803 0.01175 -0.444643 2.01205 0.2045 -0.987823 0 0.117187 -0.444271 0 0.005 -0.57305
302 3.015 2.15889 0.3255 -0.390238 2.559 0.01575 -0.448851 1.79885 0.20675 -0.989104 0.499837 0.117812 -0.445036 4.00245 0.00625 -0.585733
303 3.025 2.22407 0.3325 -0.393012 0.476646 0.0165 -0.449703 2.58119 0.21 -0.993444 0.496538 0.118437 -0.445816 0 0.00625 -0.590743
304 3.035 2.09108 0.339125 -0.395288 1.7362 0.01925 -0.450821 2.76145 0.2135 -0.998707 0 0.118437 -0.450859 0 0.00625 -0.595786
305 3.045 2.15576 0.346 -0.397827 1.25441 0.02125 -0.450973 4.31097 0.219 -1.01388 0 0.118437 -0.455936 0 0.00625 -0.600862
306 3.055 1.90803 0.352125 -0.399487 2.49243 0.02525 -0.454978 1.94673 0.2215 -1.01566 0.486833 0.119062 -0.456767 0 0.00625 -0.605972
307 3.065 2.12771 0.359 -0.401949 2.47619 0.02925 -0.458933 2.32085 0.2245 -1.01892 0 0.119062 -0.46191 0 0.00625 -0.611115
308 3.075 2.26763 0.366375 -0.404998 3.38266 0.03475 -0.467939 1.92148 0.227 -1.02065 0 0.119062 -0.467087 3.84778 0.0075 -0.623214
309 3.085 2.44389 0.374375 -0.408854 4.4301 0.042 -0.484424 1.71814 0.22925 -1.02175 0.477411 0.119687 -0.467971 0 0.0075 -0.628425
310 3.095 2.1246 0.381375 -0.411352 3.03553 0.047 -0.491426 1.32771 0.231 -1.02201 0.237166 0.12 -0.470182 0 0.0075 -0.633669
311 3.105 2.07325 0.38825 -0.413666 3.16681 0.05225 -0.499257 1.13072 0.2325 -1.02205 0.471281 0.120625 -0.471101 3.77378 0.00875 -0.645482
312 3.115 2.17232 0.3955 -0.416391 4.04551 0.059 -0.513114 2.43419 0.23575 -1.02593 0.23413 0.120937 -0.473364 0 0.00875 -0.650795
313 3.125 2.19565 0.402875 -0.419231 4.01966 0.06575 -0.526868 1.48839 0.23775 -1.02649 0.232634 0.12125 -0.475653 3.72563 0.01 -0.662421
314 3.135 2.10771 0.41 -0.421727 4.88163 0.074 -0.547628 1.10918 0.23925 -1.02652 0 0.12125 -0.481033 0 0.01 -0.667801
315 3.145 2.35153 0.418 -0.425297 4.85063 0.08225 -0.568255 1.8369 0.24175 -1.02803 0.229684 0.121562 -0.483375 0 0.01 -0.673217
316 3.155 1.97154 0.42475 -0.427295 4.67387 0.09025 -0.587509 0.912638 0.243 -1.02806 0.228231 0.121875 -0.485744 0 0.01 -0.678666
317 3.165 2.21306 0.432375 -0.430284 5.66034 0.1 -0.615763 0.90688 0.24425 -1.02808 0.226791 0.122187 -0.488139 0 0.01 -0.684151
318 3.175 2.16309 0.439875 -0.433076 6.05742 0.1105 -0.64807 0.36047 0.24475 -1.02958 0.225364 0.1225 -0.490561 0 0.01 -0.68967
319 3.185 1.64797 0.445625 -0.434049 4.01296 0.1175 -0.662305 0.895526 0.246 -1.02961 0.223952 0.122812 -0.493009 0 0.01 -0.695223
320 3.195 2.1005 0.453 -0.436611 4.98485 0.12625 -0.684788 0.533957 0.24675 -1.03034 0.445104 0.123437 -0.494097 0 0.01 -0.700812
321 3.205 1.87513 0.459625 -0.438319 4.81225 0.13475 -0.705869 0.707507 0.24775 -1.03061 0.221165 0.12375 -0.4966 0 0.01 -0.706436
322 3.215 1.65252 0.4655 -0.439324 4.78236 0.14325 -0.726817 0.351557 0.24825 -1.0322 0 0.12375 -0.502259 0 0.01 -0.712095
323 3.225 2.20137 0.473375 -0.442374 5.73126 0.1535 -0.756855 0.873449 0.2495 -1.03225 0 0.12375 -0.507954 0 0.01 -0.717789
324 3.235 1.49325 0.47875 -0.442979 3.75095 0.16025 -0.769504 1.04167 0.251 -1.03225 0.434164 0.124375 -0.50912 0 0.01 -0.723519
325 3.245 1.96724 0.485875 -0.445076 5.10855 0.1695 -0.793851 0.862716 0.25225 -1.03231 0.431493 0.125 -0.510307 0 0.01 -0.729284
326 3.255 1.23484 0.490375 -0.445225 3.97944 0.17675 -0.808449 0 0.25225 -1.03811 0.643268 0.125937 -0.51073 0 0.01 -0.735084
327 3.265 1.26138 0.495 -0.445409 3.81872 0.18375 -0.821861 0.681743 0.25325 -1.03844 0.426223 0.126562 -0.511957 0 0.01 -0.740921
328 3.275 1.59253 0.500875 -0.446281 3.52433 0.19025 -0.833108 0.677586 0.25425 -1.03879 0.635436 0.1275 -0.512406 0 0.01 -0.746793
329 3.285 1.51549 0.5065 -0.446958 4.04181 0.19775 -0.848489 0.673467 0.25525 -1.03915 0 0.1275 -0.518314 0 0.01 -0.752701
330 3.295 1.33894 0.5115 -0.447266 4.01732 0.20525 -0.86376 0.669385 0.25625 -1.03951 0 0.1275 -0.524258 0 0.01 -0.758645
331 3.305 0.798509 0.5145 -0.447397 2.52893 0.21 -0.868648 0.33267 0.25675 -1.04132 0.207984 0.127812 -0.527041 0 0.01 -0.764625
332 3.315 1.09134 0.518625 -0.447421 3.43979 0.2165 -0.879537 0.661333 0.25775 -1.04171 0 0.127812 -0.533058 0 0.01 -0.770641
333 3.325 0.821804 0.52175 -0.447523 1.84107 0.22 -0.881247 0.16434 0.258 -1.04497 0 0.127812 -0.539111 0 0.01 -0.776694
334 3.335 1.30701 0.52675 -0.447785 2.61435 0.225 -0.886716 0.490068 0.25875 -1.04595 0.612777 0.12875 -0.539641 0 0.01 -0.782783
335 3.345 1.13681 0.531125 -0.44784 2.85862 0.2305 -0.893723 0.324762 0.25925 -1.04784 0.812158 0.13 -0.539757 0 0.01 -0.788909
336 3.355 1.25919 0.536 -0.448031 3.35826 0.237 -0.904261 0.968486 0.26075 -1.04785 0.201831 0.130312 -0.542685 0 0.01 -0.795072
337 3.365 1.05914 0.540125 -0.448041 3.08153 0.243 -0.912857 0.320913 0.26125 -1.0498 0.200633 0.130625 -0.545642 0 0.01 -0.801271
338 3.375 0.765729 0.543125 -0.448228 2.42511 0.24775 -0.917367 0.159507 0.2615 -1.05321 0.398892 0.13125 -0.547105 0 0.01 -0.807507
339 3.385 0.634343 0.545625 -0.44871 2.03015 0.25175 -0.919923 0.317132 0.262 -1.05521 0.396539 0.131875 -0.54859 0 0.01 -0.813781
340 3.395 0.977448 0.5495 -0.448712 3.02731 0.25775 -0.92829 0.472899 0.26275 -1.0563 0 0.131875 -0.5549 0 0.01 -0.820091
341 3.405 0.689604 0.55225 -0.449055 2.38257 0.2625 -0.932644 0.156709 0.263 -1.05981 0 0.131875 -0.561247 0 0.01 -0.826438
342 3.415 0.716734 0.555125 -0.44934 2.1193 0.26675 -0.935661 0 0.263 -1.0662 0.584403 0.132812 -0.561897 0 0.01 -0.832823
343 3.425 0.712555 0.558 -0.449635 2.10695 0.271 -0.938636 0 0.263 -1.07262 0.387331 0.133437 -0.563472 0 0.01 -0.839246
344 3.435 0.893215 0.561625 -0.449673 2.95722 0.277 -0.946705 0.46195 0.26375 -1.07379 0.192539 0.13375 -0.566639 3.08352 0.01125 -0.848217
345 3.445 0.489951 0.563625 -0.450716 1.59254 0.28025 -0.94767 0.153091 0.264 -1.07743 0.191423 0.134062 -0.569836 0 0.01125 -0.854714
346 3.455 0.852459 0.567125 -0.450791 2.5577 0.2855 -0.953188 0 0.264 -1.08396 0.380633 0.134687 -0.571481 0 0.01125 -0.86125
347 3.465 0.665929 0.569875 -0.451207 1.6953 0.289 -0.9545 0.151328 0.26425 -1.08766 0.567659 0.135625 -0.572211 3.03036 0.0125 -0.869988
348 3.475 0.60191 0.572375 -0.451819 2.04675 0.29325 -0.957271 0.150459 0.2645 -1.09139 0.188132 0.135937 -0.5755 0 0.0125 -0.876599
349 3.485 0.478769 0.574375 -0.45294 1.19707 0.29575 -0.957393 0.149597 0.26475 -1.09516 0.374108 0.136562 -0.577216 0 0.0125 -0.883248
350 3.495 0.71405 0.577375 -0.453244 1.66632 0.29925 -0.958627 0.297483 0.26525 -1.09745 0.557956 0.1375 -0.577995 0 0.0125 -0.889936
351 3.505 0.680398 0.58025 -0.453631 1.89352 0.30325 -0.960748 0 0.26525 -1.10417 0.369851 0.138125 -0.579759 0 0.0125 -0.896662
352 3.515 0.853019 0.583875 -0.453708 2.47112 0.3085 -0.965919 0.441162 0.266 -1.10551 0.36775 0.13875 -0.581547 0 0.0125 -0.903426
353 3.525 0.467965 0.585875 -0.45491 1.28706 0.31125 -0.966176 0.292441 0.2665 -1.10788 0 0.13875 -0.58835 0 0.0125 -0.910229
354 3.535 0.436238 0.58775 -0.456291 0.930758 0.31325 -0.966192 0.145395 0.26675 -1.11181 0.5454 0.139687 -0.589198 0 0.0125 -0.91707
355 3.545 0.491618 0.589875 -0.457387 1.15689 0.31575 -0.966273 0.289151 0.26725 -1.11423 0.723103 0.140937 -0.58949 0 0.0125 -0.923951
356 3.555 0.718906 0.593 -0.457691 1.72559 0.3195 -0.967766 0.718816 0.2685 -1.11453 0.17976 0.14125 -0.593031 0 0.0125 -0.93087
357 3.565 0.514713 0.59525 -0.458689 0.915159 0.3215 -0.967792 0.714789 0.26975 -1.11485 0.53626 0.142187 -0.593933 2.86274 0.01375 -0.938859
358 3.575 0.341225 0.59675 -0.460731 0.910047 0.3235 -0.967821 0.142159 0.27 -1.11891 0 0.142187 -0.60093 0 0.01375 -0.945857
359 3.585 0.367601 0.598375 -0.462593 0.56561 0.32475 -0.96861 0.424102 0.27075 -1.1204 0.353529 0.142812 -0.602892 0 0.01375 -0.952893
360 3.595 0.337439 0.599875 -0.464687 0.899949 0.32675 -0.968647 0.281164 0.27125 -1.12296 0.175782 0.143125 -0.606562 0 0.01375 -0.959969
361 3.605 0.419462 0.60175 -0.466224 1.23057 0.3295 -0.968823 0.279606 0.27175 -1.12555 0.349617 0.14375 -0.608575 0 0.01375 -0.967084
362 3.615 0.472763 0.603875 -0.467463 1.00127 0.33175 -0.968823 0.556123 0.27275 -1.12639 0.347685 0.144375 -0.610614 0 0.01375 -0.974239
363 3.625 0.414846 0.60575 -0.469046 0.885115 0.33375 -0.968872 0.138265 0.273 -1.13063 0.691539 0.145625 -0.610999 0 0.01375 -0.981433
364 3.635 0.24754 0.606875 -0.47199 0.660189 0.33525 -0.969347 0.137505 0.27325 -1.13489 0 0.145625 -0.618233 2.75354 0.015 -0.988924
365 3.645 0.382952 0.608625 -0.473804 0.437714 0.33625 -0.970807 0.136752 0.2735 -1.13919 0.512978 0.146562 -0.619284 0 0.015 -0.996197
366 3.655 0.380859 0.610375 -0.475644 0.761814 0.338 -0.971033 0.136004 0.27375 -1.14353 0.340117 0.147187 -0.621428 2.72349 0.01625 -1.00355
367 3.665 0.243504 0.6115 -0.478677 0.649425 0.3395 -0.971549 0.135263 0.274 -1.1479 0 0.147187 -0.628782 0 0.01625 -1.0109
368 3.675 0.242181 0.612625 -0.481741 0.107649 0.33975 -0.976374 0.134528 0.27425 -1.1523 0.67285 0.148437 -0.62923 0 0.01625 -1.0183
369 3.685 0.321157 0.614125 -0.484076 0.535329 0.341 -0.977341 0.267598 0.27475 -1.15512 0.167301 0.14875 -0.633196 0 0.01625 -1.02573
370 3.695 0.34604 0.61575 -0.48622 0.425948 0.342 -0.978915 0.266151 0.27525 -1.15797 0.499189 0.149687 -0.634347 0 0.01625 -1.03321
371 3.705 0.608924 0.618625 -0.486889 0.847304 0.344 -0.979007 0.529433 0.27625 -1.15898 1.1585 0.151875 -0.634437 0 0.01625 -1.04072
372 3.715 0.394989 0.6205 -0.488688 0.632062 0.3455 -0.979596 0.263293 0.27675 -1.16189 0.16461 0.152187 -0.638505 0 0.01625 -1.04828
373 3.725 0.471445 0.62275 -0.49001 1.15257 0.34825 -0.979681 0.261881 0.27725 -1.16483 0.654908 0.153437 -0.639021 0 0.01625 -1.05587
374 3.735 0.416822 0.62475 -0.491678 0.833748 0.35025 -0.979793 0 0.27725 -1.17247 0.325703 0.154062 -0.641381 0 0.01625 -1.06351
375 3.745 0.285037 0.626125 -0.494421 0.725638 0.352 -0.980112 0 0.27725 -1.18015 0.485949 0.155 -0.642635 0 0.01625 -1.07119
376 3.755 0.541266 0.62875 -0.495397 0.618667 0.3535 -0.980763 0.257714 0.27775 -1.18318 0.966728 0.156875 -0.642639 0 0.01625 -1.07891
377 3.765 0.282016 0.630125 -0.498199 0.615385 0.355 -0.981429 0 0.27775 -1.19094 0.4808 0.157812 -0.643936 0 0.01625 -1.08667
378 3.775 0.306026 0.631625 -0.500786 0.306065 0.35575 -0.984016 0.25499 0.27825 -1.19404 0.159419 0.158125 -0.648211 0 0.01625 -1.09447
379 3.785 0.456617 0.633875 -0.502241 0.507416 0.357 -0.985179 0.634111 0.2795 -1.19464 0.951464 0.16 -0.64822 0 0.01625 -1.10232
380 3.795 0.378512 0.63575 -0.504242 0.504745 0.35825 -0.986363 0.25231 0.28 -1.1978 0.946457 0.161875 -0.648232 0 0.01625 -1.1102
381 3.805 0.30122 0.63725 -0.506915 0.401677 0.35925 -0.988202 0.250985 0.2805 -1.20098 0.313829 0.1625 -0.650788 0 0.01625 -1.11813
382 3.815 0.249702 0.6385 -0.510133 0.59936 0.36075 -0.98895 0.124836 0.28075 -1.20589 0.156093 0.162812 -0.655202 0 0.01625 -1.1261
383 3.825 0.422277 0.640625 -0.511845 0.695602 0.3625 -0.989365 0.620918 0.282 -1.20655 0.155278 0.163125 -0.659652 2.48678 0.0175 -1.13233
384 3.835 0.370657 0.6425 -0.51395 0.395417 0.3635 -0.991279 0.370611 0.28275 -1.20866 1.08129 0.165312 -0.659678 0 0.0175 -1.14039
385 3.845 0.46706 0.644875 -0.515386 0.688385 0.36525 -0.991721 0.122895 0.283 -1.21367 0.922001 0.167187 -0.659703 0 0.0175 -1.14848
386 3.855 0.391276 0.646875 -0.517351 0.195662 0.36575 -0.995668 0.122258 0.28325 -1.21872 1.52871 0.170312 -0.66068 0 0.0175 -1.15662
387 3.865 0.364925 0.64875 -0.519537 0.291977 0.3665 -0.998519 0.486506 0.28425 -1.22006 0.456242 0.17125 -0.662199 0 0.0175 -1.16479
388 3.875 0.41145 0.650875 -0.521371 0.484119 0.36775 -0.999873 0.241999 0.28475 -1.22347 0.756484 0.172812 -0.662465 2.42302 0.01875 -1.17072
389 3.885 0.505649 0.6535 -0.522607 0.577956 0.36925 -1.00074 0.240755 0.28525 -1.22691 1.20415 0.175312 -0.662627 0 0.01875 -1.17899
390 3.895 0.263505 0.654875 -0.525805 0.47916 0.3705 -1.00214 0.23952 0.28575 -1.23038 0.299494 0.175937 -0.665446 0 0.01875 -1.18729
391 3.905 0.309822 0.6565 -0.528536 0.0953419 0.37075 -1.00782 0.238295 0.28625 -1.23389 0.595924 0.177187 -0.666244 0 0.01875 -1.19564
392 3.915 0.474218 0.659 -0.52998 0.474277 0.372 -1.00926 0.237079 0.28675 -1.23742 0.741105 0.17875 -0.666554 0 0.01875 -1.20403
393 3.925 0.0707707 0.659375 -0.536236 0.0943727 0.37225 -1.01502 0 0.28675 -1.24586 0 0.17875 -0.674988 0 0.01875 -1.21247
394 3.935 0.281646 0.660875 -0.539301 0.281681 0.373 -1.01809 0.469351 0.28775 -1.24735 0.586872 0.18 -0.675839 0 0.01875 -1.22095
395 3.945 0.396978 0.663 -0.541314 0.280255 0.37375 -1.02118 0.233487 0.28825 -1.25098 1.1678 0.1825 -0.675952 0 0.01875 -1.22947
396 3.955 0.325272 0.66475 -0.543964 0.371786 0.37475 -1.02341 0.348462 0.289 -1.25342 0.580952 0.18375 -0.676839 0 0.01875 -1.23803
397 3.965 0.323633 0.6665 -0.546643 0.462391 0.376 -1.02497 0.231138 0.2895 -1.25712 0.722531 0.185312 -0.677206 0 0.01875 -1.24664
398 3.975 0.437009 0.668875 -0.548383 0.27604 0.37675 -1.02816 0.459952 0.2905 -1.2587 0.7189 0.186875 -0.677585 0 0.01875 -1.25529
399 3.985 0.549245 0.671875 -0.549441 0.457761 0.378 -1.02976 0.228823 0.291 -1.26247 1.14448 0.189375 -0.677672 0 0.01875 -1.26398
400 3.995 0.432645 0.67425 -0.551231 0.728756 0.38 -1.03012 0 0.291 -1.27121 1.13875 0.191875 -0.677753 0 0.01875 -1.27272
401 4.005 0.453144 0.67675 -0.552884 0.362561 0.381 -1.03249 0.339816 0.29175 -1.27379 1.55798 0.195312 -0.678919 0 0.01875 -1.2815
402 4.015 0.383256 0.678875 -0.555083 0.360757 0.382 -1.03488 0.225417 0.29225 -1.27766 0.563718 0.196562 -0.679918 0 0.01875 -1.29033
403 4.025 0.471085 0.6815 -0.556629 0.358967 0.383 -1.03731 0.560745 0.2935 -1.27868 1.12184 0.199062 -0.679981 0 0.01875 -1.2992
